"mapid","synsetid","synsetid2","score"
"12915","102981570","102903451","100"
"12916","101716417","101655748","100"
"12917","112285023","111704669","100"
"12918","112283752","111703403","100"
"12919","101668459","101607922","100"
"12920","100497801","100477638","100"
"12921","113191815","112606367","100"
"12922","106486210","106168805","100"
"12923","106402986","106088319","100"
"12924","102981790","102903655","100"
"12925","108318337","107921432","100"
"12926","114982161","114321754","100"
"12927","108399703","107999401","100"
"12928","102981941","102903806","100"
"12929","105753291","105488846","100"
"12930","100139780","100134061","100"
"12931","107746774","107378922","100"
"12932","111641932","111063134","100"
"12933","105448515","105201180","100"
"12934","105210818","104969938","100"
"12935","104860622","104668549","100"
"12936","102982062","102903927","100"
"12937","107278145","106926996","100"
"12938","109767074","109281032","100"
"12939","107152539","106807008","100"
"12940","107434624","107073402","100"
"12941","102982548","102904413","100"
"12942","107480000","107115280","100"
"12943","107761053","107392369","100"
"12944","107767714","107399021","100"
"12945","102982693","102904558","100"
"12946","107744812","107376868","100"
"12947","107730787","107363139","100"
"12948","107757239","107388716","100"
"12949","107750559","107382506","100"
"12950","102982208","102904073","100"
"12951","107591848","107226113","100"
"12952","102982422","102904287","100"
"12953","112003561","111423695","100"
"12954","109767486","109281444","100"
"12955","110732916","110185610","100"
"12956","101524076","101464401","100"
"12957","109815756","109326591","100"
"12958","107701573","107334571","100"
"12959","103686351","103588531","100"
"12960","113038411","112454522","100"
"12961","113039403","112455515","100"
"12962","113039072","112455184","100"
"12963","113039213","112455325","100"
"12964","114148911","113527635","100"
"12965","114025857","113406880","100"
"12966","113871669","113256213","100"
"12967","111715644","111136497","100"
"12968","111719983","111140836","100"
"12969","111720257","111141110","100"
"12970","111715835","111136688","100"
"12971","114425130","113782226","100"
"12972","101749895","101688937","100"
"12973","101749701","101688743","100"
"12974","111736032","111156728","100"
"12975","111736178","111156872","100"
"12976","101752246","101691235","100"
"12977","114172634","113550848","100"
"12978","112712338","112131121","100"
"12979","112712480","112131263","100"
"12980","101751832","101690821","100"
"12981","101645519","101585033","100"
"12982","101644377","101583891","100"
"12983","101644906","101584420","100"
"12984","108881535","108451753","100"
"12985","101647839","101587353","100"
"12986","101647965","101587479","100"
"12987","101647498","101587012","100"
"12988","102983767","102905642","100"
"12989","106821586","106489872","100"
"12990","106821707","106489993","100"
"12991","114612110","113963478","100"
"12992","113273603","112685879","100"
"12993","114585102","113936819","100"
"12994","100640363","100610501","100"
"12995","111258184","110684393","100"
"12996","102982783","102904648","100"
"12997","111271577","110697642","100"
"12998","109107974","108665167","100"
"12999","114622879","113974154","100"
"13000","100947881","100904753","100"
"13001","113932308","113315658","100"
"13002","114428990","113785984","100"
"13003","111273762","110699827","100"
"13004","113273410","112685686","100"
"13005","106725420","106398077","100"
"13006","114427543","113784572","100"
"13007","107957653","107577439","100"
"13008","114834833","114179910","100"
"13009","114747880","114095273","100"
"13010","113338712","112748900","100"
"13011","106725270","106397927","100"
"13012","100953709","100909983","100"
"13013","111244498","110671247","100"
"13014","102982946","102904811","100"
"13015","104951027","104743923","100"
"13016","113274574","112686850","100"
"13017","102983055","102904920","100"
"13018","106005460","105721979","100"
"13019","100751799","100715556","100"
"13020","102983211","102905076","100"
"13021","106683693","106358573","100"
"13022","111311276","110736359","100"
"13023","113275136","112687412","100"
"13024","108125908","107740984","100"
"13025","108005791","107625139","100"
"13026","108647367","108232357","100"
"13027","105973593","105694150","100"
"13028","105237136","104995264","100"
"13029","114125052","113504831","100"
"13030","100660028","100629546","100"
"13031","113275392","112687668","100"
"13032","100850760","100811279","100"
"13033","100654008","100623836","100"
"13034","108827796","108400683","100"
"13035","101837507","101775968","100"
"13036","111237579","110664422","100"
"13037","102574176","102507184","100"
"13038","108776753","108353360","100"
"13039","111660435","111081491","100"
"13040","111660773","111081829","100"
"13041","111661237","111082293","100"
"13042","111662095","111083151","100"
"13043","111662332","111083388","100"
"13044","111662582","111083625","100"
"13045","111662705","111083748","100"
"13046","111662912","111083955","100"
"13047","111663060","111084103","100"
"13048","114614691","113966020","100"
"13049","108807478","108382071","100"
"13050","108875662","108446061","100"
"13051","107655439","107288851","100"
"13052","102234486","102170568","100"
"13053","108887433","108457509","100"
"13054","114614836","113966150","100"
"13055","112453725","111873100","100"
"13056","102984168","102906027","100"
"13057","114703824","114052485","100"
"13058","112466497","111885861","100"
"13059","102984253","102906112","100"
"13060","112475076","111894430","100"
"13061","111523179","110944293","100"
"13062","112473176","111892530","100"
"13063","114674271","114023448","100"
"13064","110733299","110185991","100"
"13065","109110733","108667598","100"
"13066","102079823","102016813","100"
"13067","109455501","108988054","100"
"13068","107747087","107379035","100"
"13069","108115781","107730898","100"
"13070","100498086","100477923","100"
"13071","109769378","109283100","100"
"13072","107364223","107009929","100"
"13073","100163175","100157319","100"
"13074","102984489","102906334","100"
"13075","109769561","109283278","100"
"13076","107888665","107513884","100"
"13077","102984366","102906225","100"
"13078","105484031","105235265","100"
"13079","102985303","102907146","100"
"13080","114134667","113513845","100"
"13081","102985527","102907352","100"
"13082","105067193","104841406","100"
"13083","109004712","108569444","100"
"13084","110663646","110119724","100"
"13085","110733668","110186358","100"
"13086","114028155","113409178","100"
"13087","112107310","111527316","100"
"13088","112094375","111514410","100"
"13089","113509429","112917415","100"
"13090","102985680","102907505","100"
"13091","102985900","102907725","100"
"13092","110951763","110391861","100"
"13093","102391727","102326435","100"
"13094","107747415","107379363","100"
"13095","102413533","102348180","100"
"13096","109558207","109085536","100"
"13097","109769691","109283408","100"
"13098","100275058","100266282","100"
"13099","100822205","100783727","100"
"13100","102375953","102310860","100"
"13101","114700756","114049090","100"
"13102","110734082","110186769","100"
"13103","107788801","107419647","100"
"13104","102986105","102907930","100"
"13105","105166499","104927406","100"
"13106","105166884","104927749","100"
"13107","107004959","106665236","100"
"13108","104758321","104589810","100"
"13109","100741742","100708729","100"
"13110","106897447","106565370","100"
"13111","111681527","111102548","100"
"13112","101573992","101514163","100"
"13113","112470931","111890285","100"
"13114","107755260","107386910","100"
"13115","114026701","113407724","100"
"13116","107482205","107117467","100"
"13117","107477584","107112981","100"
"13118","107477462","107112859","100"
"13119","102986437","102908262","100"
"13120","107757502","107388979","100"
"13121","107543447","107178159","100"
"13122","102986559","102908384","100"
"13123","101588885","101528938","100"
"13124","107758193","107389535","100"
"13125","109455639","108988191","100"
"13126","107547335","107182109","100"
"13127","102164502","102100876","100"
"13128","114668092","114017687","100"
"13129","107757372","107388849","100"
"13130","107513690","107148508","100"
"13131","107757754","107389231","100"
"13132","107487257","107122404","100"
"13133","102986785","102908610","100"
"13134","107702580","107335584","100"
"13135","107591263","107225592","100"
"13136","106318614","106006865","100"
"13137","101714598","101653929","100"
"13138","107482655","107117917","100"
"13139","107489397","107124544","100"
"13140","107774317","107405473","100"
"13141","107757912","107389389","100"
"13142","107544111","107178823","100"
"13143","102986657","102908482","100"
"13144","113215612","112629477","100"
"13145","113944651","113327820","100"
"13146","106524057","106203657","100"
"13147","102335674","102271550","100"
"13148","112347500","111767144","100"
"13149","112642469","112061382","100"
"13150","114703948","114052609","100"
"13151","110997836","110436350","100"
"13152","107625984","107259649","100"
"13153","111785513","111206197","100"
"13154","112328217","111747856","100"
"13155","106623112","106300375","100"
"13156","110373129","109844957","100"
"13157","109769936","109283553","100"
"13158","110929303","110370443","100"
"13159","109770515","109284132","100"
"13160","109770941","109284290","100"
"13161","110013457","109510282","100"
"13162","109771072","109284421","100"
"13163","109771208","109284557","100"
"13164","100584958","100560140","100"
"13165","102986916","102908741","100"
"13166","107525791","107160488","100"
"13167","102987001","102908826","100"
